Geneid	gene_name	product	interaction_log2FC	interaction_padj	NK01067_log2FC	NK01067_padj	dwbbM_log2FC	dwbbM_padj
M8Y62_25215	argB	acetylglutamate kinase	-0.656003034668385	0.00824467580477148	0.707758325399915	0.000754357025451562	0.0476248535897562	0.811636377019248
M8Y62_10070	yebS	membrane integrity lipid transport subunit YebS	-0.766281310773181	0.00827292768608777	1.47070716162379	1.17035324710485e-15	0.701714472755439	0.000938610535899202
M8Y62_01955	tusB	sulfurtransferase complex subunit TusB	-0.719129914771868	0.00827773480179275	2.04413042267139	2.37561874847017e-21	1.31942754049703	8.55398415137193e-14
M8Y62_23600	rlmB	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	0.361049340861532	0.00833513489342243	0.477376200692413	6.23596231377315e-05	0.835843226734438	1.30087555549888e-12
M8Y62_00470	M8Y62_00470	tyrosine-type recombinase/integrase	0.662781708499249	0.00837627471622658	-1.57632211193447	7.09013668783875e-17	-0.915138932535857	6.06502914685924e-08
M8Y62_08750	M8Y62_08750	NAD-dependent epimerase	-0.447143532015763	0.00837627471622658	-0.512128003398403	0.00049071797801799	-0.962791990979183	4.70097746208107e-17
M8Y62_00775	kbl	glycine C-acetyltransferase	-0.681353829839132	0.00849968818210491	0.283937519856091	0.199256208615016	-0.400895222672076	0.00409911950881307
M8Y62_21985	gpmB	2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase GpmB	-0.404599053058916	0.00849968818210491	0.236560694576122	0.0891449774108598	-0.171607957454501	0.21870911842978
M8Y62_24145	M8Y62_24145	LysR family transcriptional regulator	-0.770046215214254	0.008511788722614	0.0327454680063837	0.871141064792541	-0.739353685094897	0.00126094769745083
M8Y62_00110	M8Y62_00110	DUF202 domain-containing protein	-1.48202820652139	0.0085488576674611	2.10066210519351	2.67169845875657e-08	0.61917505230483	0.140907706428196
M8Y62_03065	M8Y62_03065	XRE family transcriptional regulator	-0.857633406002787	0.00862576999476839	1.20880917113978	1.91511876726151e-06	0.348812660347362	0.177130601555884
M8Y62_01525	M8Y62_01525	type II toxin-antitoxin system death-on-curing family toxin	-1.37130999711239	0.00862945672679053	0.00843692165566977	0.985576280255333	-1.36811790134624	6.84793959575586e-05
M8Y62_04460	ptrA	pitrilysin	-0.504094548937678	0.00864612580529327	0.66413850944275	9.4223682418514e-05	0.15764833583831	0.2283106033671
M8Y62_24135	M8Y62_24135	LrgB family protein	1.9354819341065	0.00864612580529327	-1.64401414006681	7.52659513865038e-05	0.291997086314774	0.710591600637599
M8Y62_22405	M8Y62_22405	AraC family transcriptional regulator	-0.716585972615646	0.00868293833500197	-0.366690231576116	0.069432258516346	-1.08678791266716	2.39024625483989e-08
M8Y62_00075	ibpA	heat shock chaperone IbpA	-1.12661100999268	0.00872512806524881	2.60816612712644	8.63543743744926e-27	1.47931931041536	1.29564653116951e-09
M8Y62_02115	rpsK	30S ribosomal protein S11	0.534061161651829	0.00875274336924143	0.379670313075038	0.00208368457036001	0.909435761331301	1.08011831145818e-10
M8Y62_00590	rpoZ	DNA-directed RNA polymerase subunit omega	0.485157702845227	0.00884053892457004	-0.348932362319208	0.0357927412608874	0.133407878790584	0.315247954091527
M8Y62_17275	potF	spermidine/putrescine ABC transporter substrate-binding protein PotF	0.591767644650228	0.00887402044344727	-1.49556491576471	1.29500467781129e-25	-0.907119948757654	2.49441440147063e-07
M8Y62_11625	budA	acetolactate decarboxylase	3.44474001606919	0.00892779259667141	-0.76333211060361	0.247553044913731	2.68340602043695	0.0240494588908951
M8Y62_25570	glnA	glutamate--ammonia ligase	-1.66273904266351	0.00892779259667141	0.65284522177734	0.02427926352328	-1.00681627363166	0.12809519222332
M8Y62_13705	M8Y62_13705	hypothetical protein	0.65882097865834	0.00903485596109419	-0.801853067004208	1.44486355848719e-05	-0.145648477929547	0.489259408589389
M8Y62_01395	arnF	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	-1.16821961947675	0.0090451486134561	0.890300383479098	0.00880537826520007	-0.282902328631946	0.421534890844591
M8Y62_08540	M8Y62_08540	ABC transporter ATP-binding protein	-1.16326076762743	0.00911261053117922	1.21499426512836	2.30296172656424e-05	0.0473299784189344	0.911536741200107
M8Y62_15240	pspA	phage shock protein PspA	0.725348591883053	0.00920205916972932	0.09357122053787	0.603571810056606	0.815113392411412	3.28190621034996e-06
M8Y62_12900	pqqE	pyrroloquinoline quinone biosynthesis protein PqqE	-1.15968478118194	0.00927334636891707	1.05106318255251	0.000441934968979297	-0.110420384630613	0.784053700905021
M8Y62_13925	M8Y62_13925	GNAT family N-acetyltransferase	0.625404579506578	0.0092911926821132	-0.937826252895111	1.76535544017129e-07	-0.315266747025002	0.112818631026863
M8Y62_11525	M8Y62_11525	DUF4926 domain-containing protein	1.62348349864564	0.00929938873576569	-1.98138178322943	1.01250450654016e-07	-0.361784253549774	0.491213798888509
M8Y62_20075	M8Y62_20075	aldo/keto reductase	-1.0645454697096	0.00930652523142853	-0.443208369264007	0.177460048857614	-1.50741462597593	1.93767215143392e-18
M8Y62_08450	M8Y62_08450	hypothetical protein	2.08110668719844	0.00931901313511037	-2.11776671557449	0.000108668229973795	-0.0317322737648399	0.969970513026477
M8Y62_14480	M8Y62_14480	DUF1304 domain-containing protein	-0.833028332057955	0.00931901313511037	0.414374046575485	0.0741083551974599	-0.421102651637514	0.0827606310086045
M8Y62_19535	mnmH	tRNA 2-selenouridine(34) synthase MnmH	-0.632842565139559	0.00933444140802125	1.08902633761844	4.33322022139305e-10	0.453142090984659	0.0100363903712938
M8Y62_24375	malE	maltose/maltodextrin ABC transporter substrate-binding protein MalE	1.46076814983096	0.00937922016855953	0.379087886805012	0.386522245145044	1.83832760679493	5.20590749215345e-17
M8Y62_04195	mrkA	type 3 fimbria major subunit MrkA	1.18825634492237	0.00940484350809952	-0.650925051390056	0.0432285576025247	0.530748895045643	0.0163899234740467
M8Y62_10020	yobA	CopC domain-containing protein YobA	-0.655138650779794	0.00940511851168832	0.230531601081784	0.201178706541616	-0.427138725242228	0.0244616218498482
M8Y62_22620	M8Y62_22620	FAD-dependent oxidoreductase	-0.962223961008317	0.00940511851168832	-0.79253306660211	0.0102804933039483	-1.75920626751917	5.36642773047756e-43
M8Y62_12685	M8Y62_12685	glycosyl transferase	1.26023302136869	0.00944844790378763	-1.22365908959956	0.000340788722172637	0.0274657248213374	0.955231595609513
M8Y62_17900	galM	galactose-1-epimerase	-0.408116031355167	0.00951940063035379	0.140397244702694	0.362612735078326	-0.270231389668847	0.0504702908656427
M8Y62_00490	M8Y62_00490	SIS domain-containing protein	0.650655569814467	0.0095535084441468	-0.86585953607005	6.42148381150663e-06	-0.219604042032906	0.188940025993217
M8Y62_23650	miaA	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	-0.483616594890503	0.00971341652647273	0.518602710381587	0.000969759800448545	0.0309573446976116	0.835567464461631
M8Y62_02095	rplO	50S ribosomal protein L15	1.19535226295873	0.00974643762250375	-1.33825719064647	1.92979826309885e-05	-0.149555677972914	0.546595615076582
M8Y62_26355	M8Y62_26355	IS3 family transposase	0.77470055910123	0.00975139173352336	-2.03493891085482	6.19003394731372e-18	-1.26204572077175	1.76960171530586e-18
M8Y62_22760	M8Y62_22760	HNH endonuclease	0.688073126257821	0.0098874326877683	-0.301129437883629	0.178979597404556	0.383063453845848	0.0336305799409952
M8Y62_07630	fabB	beta-ketoacyl-ACP synthase I	-1.16148408747381	0.00991469953988431	-0.437517925301213	0.248472536019337	-1.60348039371536	1.2737967421207e-27
M8Y62_16395	ghrA	glyoxylate/hydroxypyruvate reductase GhrA	-0.857970489302788	0.00992043686554225	0.479465971882632	0.0864000596736362	-0.38149416880727	0.0393571090659647
M8Y62_05165	M8Y62_05165	ROK family protein	-1.60489101893353	0.00996747811421721	1.40318014763245	0.00204311657891948	-0.205235484413911	0.690262221601356
M8Y62_20110	M8Y62_20110	DUF3251 domain-containing protein	-0.714385182792678	0.00997383459002266	0.793707056532586	5.47584420939518e-07	0.0768109698107916	0.731316803492988
M8Y62_10945	ghoS	type V toxin-antitoxin system endoribonuclease antitoxin GhoS	-0.772626388469971	0.00999817643733072	-1.10070632199591	3.20727106037921e-06	-1.87651302624018	1.10802640166853e-36
M8Y62_13425	M8Y62_13425	ribokinase	1.50782217134076	0.010043096599059	-2.21618082950212	1.02129795160928e-11	-0.71145544752656	0.18441863577226
M8Y62_05775	M8Y62_05775	GMC oxidoreductase	-0.879564970591841	0.0100531185856754	0.676386229422954	0.00724364455906691	-0.20240174454485	0.489697898133604
M8Y62_26245	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	1.08613963991702	0.0102696633931238	-0.657395554276433	0.0816611494948133	0.415016560878132	0.142464534292089
M8Y62_03470	M8Y62_03470	YgiW/YdeI family stress tolerance OB fold protein	-0.75004021895865	0.0102797359116818	0.6490479306356	0.000509462164066277	-0.105423276196749	0.707855520803749
M8Y62_03650	M8Y62_03650	ornithine decarboxylase	-0.556482143966631	0.0102797359116818	0.610858701487498	0.000153608959247338	0.0513529117660936	0.814959345107076
M8Y62_01095	dppB	dipeptide ABC transporter permease DppB	-1.40786578146543	0.010403143519593	0.0880100895407226	0.825002248667167	-1.31810379623755	6.36756773875377e-07
M8Y62_23395	M8Y62_23395	ABC transporter permease	-1.54734494325247	0.0105209381807503	1.34226296164928	0.00240287803173702	-0.212851452362685	0.69323903126287
M8Y62_24625	rpoC	DNA-directed RNA polymerase subunit beta'	1.06453224781531	0.0105209381807503	-0.494000754310604	0.0882504842631429	0.563930890521605	0.00623203272598627
M8Y62_07070	M8Y62_07070		1.06500894572257	0.0105460348592315	0.970644825217797	0.000293576368049747	2.03354071616194	5.52168992234337e-11
M8Y62_16135	M8Y62_16135	TonB-dependent siderophore receptor	-0.633440667609684	0.0106556420099322	2.11043408455911	3.28527068434171e-30	1.47216805011684	2.21544674423931e-16
M8Y62_17285	rimK	30S ribosomal protein S6--L-glutamate ligase	0.484425207937336	0.0106556420099322	-0.293715477280132	0.0661552415215715	0.186623312247273	0.219259835737449
M8Y62_21585	ilvI	acetolactate synthase 3 large subunit	-0.524042689480215	0.0107598191118231	0.125624091046889	0.46206198193626	-0.400534195247363	0.0122977342292772
M8Y62_20085	thiL	thiamine-phosphate kinase	-0.530370353033904	0.0108398337487869	1.04799682206812	7.28033572869484e-10	0.512734299150318	0.00175807308483999
M8Y62_18220	nagE	PTS N-acetyl glucosamine transporter subunit IIABC	0.528693696809486	0.0108601780903731	-0.659444505093979	0.000152897398596336	-0.13408162505647	0.30170271135295
M8Y62_24970	M8Y62_24970	amino acid permease	0.563133466623381	0.0108601780903731	-0.679290023308196	4.41474106315256e-05	-0.119867928839518	0.512090901480636
M8Y62_08600	M8Y62_08600	hypothetical protein	5.90305934773349	0.0108702573271425	-4.06095073750286	0.0026965354674696		
M8Y62_13955	M8Y62_13955	class A broad-spectrum beta-lactamase SHV-11	-0.381873101858614	0.0109017014140826	-0.685060489145779	4.79151325791572e-07	-1.06992546686193	2.03658642756199e-24
M8Y62_22155	M8Y62_22155	LuxR C-terminal-related transcriptional regulator	2.58822387480292	0.0109396432716095	-1.60062728525861	0.0115848425872316	0.98486547019083	0.263649630737231
M8Y62_05535	M8Y62_05535	PLP-dependent aminotransferase family protein	-0.811784077515597	0.0109442946270876	0.999929455773097	0.00015650581694685	0.182357033389095	0.453697858133555
M8Y62_06635	M8Y62_06635	DUF2514 domain-containing protein	1.97268720313401	0.0110457939936284	-1.71721272342963	0.00173200858041837	0.253605101508545	0.702432161622099
M8Y62_15050	M8Y62_15050	STAS domain-containing protein	0.835573509468692	0.0110641041614474	1.01216847314852	3.00194422333108e-05	1.84523128046747	4.27136834269431e-20
M8Y62_04010	M8Y62_04010		0.807257682406796	0.0110682608058998	0.476852097759387	0.0323703805514271	1.28093619901298	4.55575891673285e-08
M8Y62_07235	M8Y62_07235	hypothetical protein	1.96068263383988	0.0111230941725804	-2.510112537614	5.57873010081987e-07	-0.554592179953694	0.416235033757469
M8Y62_17675	yvcK	uridine diphosphate-N-acetylglucosamine-binding protein YvcK	-0.529951270568174	0.0111230941725804	0.500583183494784	0.000594604850115548	-0.0322360793335842	0.877313188357819
M8Y62_22650	M8Y62_22650	DUF523 and DUF1722 domain-containing protein	1.55529062288465	0.0111256165301986	-3.9984972271992	3.17132813062239e-18	-2.45090793576288	8.53827567176481e-42
M8Y62_01520	M8Y62_01520	type II toxin-antitoxin system Phd/YefM family antitoxin	-1.78670969253381	0.0113258635619515	1.66437280152231	4.84582145381279e-05	-0.125901158980156	0.855209521360379
M8Y62_16700	M8Y62_16700	glycogen/starch/alpha-glucan phosphorylase	0.815124989997307	0.0113852378883908	-2.06787091416209	1.77235474789881e-15	-1.25430430295018	6.31820590620826e-16
M8Y62_09275	M8Y62_09275	tyrosine-type recombinase/integrase	0.63446684118011	0.0113890142406144	-0.806927666596148	0.000149129586931141	-0.176863587858069	0.300718466120178
M8Y62_00430	M8Y62_00430	helix-turn-helix domain-containing protein	-0.774485029740974	0.0114072268683861	0.150163593157836	0.522532998228548	-0.626369258011334	0.0122453026081356
M8Y62_14645	paaC	3-hydroxyacyl-CoA dehydrogenase PaaC	-1.92317784143455	0.0114246505808988	2.14287468262012	6.06616311441777e-05	0.219738156494874	0.749441950137221
M8Y62_00520	glpK	glycerol kinase GlpK	-1.18415670067685	0.0114494973219174	-1.05419379587532	0.0017060931700197	-2.24485464764465	5.05672058222351e-31
M8Y62_19895	M8Y62_19895	SgrR family transcriptional regulator	-0.675711721022387	0.0114813344770214	0.741444501297026	0.000237665967564683	0.0642415857041497	0.778328668580438
M8Y62_00165	M8Y62_00165	hypothetical protein	1.43893011071939	0.0114845189556938	0.29558651151583	0.504959011114614	1.72543832802494	6.82394085417377e-06
M8Y62_06420	M8Y62_06420	hypothetical protein	2.0727272282147	0.0115332411455452	-3.90359809614744	4.11049814525274e-13	-1.83080271617667	0.00138453799628668
M8Y62_19980	cyoE	heme o synthase	1.46516158124779	0.0115880139246464	-2.41725213306533	1.01945539864053e-07	-0.959356109754115	5.13420403887912e-11
M8Y62_06210	csiE	stationary phase inducible protein CsiE	-0.832096423687066	0.0116016720575449	0.0986048994004265	0.711763841083664	-0.73614942588478	1.48634821771165e-05
M8Y62_27140	M8Y62_27140	M14 family metallocarboxypeptidase	0.86170895464719	0.0116106046237143	-0.522531902755588	0.0395666115052774	0.337609021494889	0.230953466114569
M8Y62_24435	panS	ketopantoate/pantoate/pantothenate transporter PanS	-0.739406435778983	0.0116246018069477	0.417500302425357	0.0886218586223667	-0.326573479873956	0.129045805425386
M8Y62_18130	M8Y62_18130	YbfA family protein	-0.692745252358179	0.0118033431414502	0.366452818432877	0.0257697486318606	-0.328386859698538	0.0709032900921933
M8Y62_04060	M8Y62_04060	YciI family protein	0.424910124688104	0.0118142666384651	-2.289857821549	2.31010474609179e-58	-1.86817408099767	7.57381522809239e-57
M8Y62_23295	M8Y62_23295	lactonase family protein	-0.705067955887926	0.0118357146437241	0.251046758724757	0.297602427697388	-0.459611673391211	0.0183028590033757
M8Y62_02225	M8Y62_02225		1.86949638726286	0.0118750133302596	-1.20973790540232	0.00945357241355629	0.661235486324413	0.33997089433455
M8Y62_26490	M8Y62_26490	PLP-dependent aminotransferase family protein	-0.473027495946174	0.012001292109716	0.000616326101119924	0.997385592724401	-0.476124081843415	4.15813810677224e-05
M8Y62_21545	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	-0.4720722987497	0.0120188797348123	2.2092985330007	3.45781284670419e-45	1.73484511952141	3.02509030548594e-45
M8Y62_26260	silE	silver-binding protein SilE	1.4582001893921	0.0120188797348123	-0.931747737627473	0.0703815437558565	0.526216783221868	0.0392022799597676
M8Y62_03760	endA	deoxyribonuclease I	-1.12126000111991	0.0122074535720232	1.67462528431742	4.60670714352999e-16	0.554833296601971	0.0642717542193164
M8Y62_21665	thiB	thiamine ABC transporter substrate binding subunit	-0.768726069476649	0.012231568121218	0.729198473809555	0.00408231169891861	-0.0428603406624127	0.839815373428464
M8Y62_06205	M8Y62_06205	3-phenylpropionate MFS transporter	-0.603140356579862	0.012428292792075	0.866094200815167	1.43931214208919e-05	0.259834252785575	0.0944908345882903
M8Y62_15645	astD	succinylglutamate-semialdehyde dehydrogenase	-1.11423300212309	0.012428292792075	0.155432779485881	0.672938933670986	-0.960266658575427	4.65585234721209e-06
M8Y62_18470	ahpF	alkyl hydroperoxide reductase subunit F	-0.623028377078638	0.012428292792075	1.40792033742007	7.20066816053314e-14	0.782264689864924	1.83742411782631e-08
M8Y62_04720	mltA	murein transglycosylase A	0.359994825397022	0.0124340580670095	0.496091870338165	3.23007642948114e-05	0.853197684976539	3.78027461971384e-12
M8Y62_07350	M8Y62_07350	bacteriophage antitermination protein Q	1.17606972348583	0.0124768695206959	-1.25307230583502	0.000182104094451234	-0.076209873508694	0.866949453341088
M8Y62_20750	nqrE	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	1.12314959287477	0.0125049109603338	0.556814437835239	0.153507292686767	1.67861409705796	5.61633644851389e-24
M8Y62_18145	kdpC	potassium-transporting ATPase subunit KdpC	-1.34819780923179	0.0125281717812139	1.78983555115067	1.96077210375471e-05	0.433214479305777	0.243386544865169
M8Y62_25725	mioC	FMN-binding protein MioC	0.669404944548722	0.0125281717812139	1.18825556873139	4.67382052119075e-07	1.85263940492249	1.17552955452696e-39
M8Y62_13480	M8Y62_13480	helix-turn-helix domain-containing protein	-0.905848557311213	0.0126747322340184	1.24879865726981	3.82519653672601e-05	0.331519398025991	0.216222383258491
M8Y62_11805	M8Y62_11805	VOC family protein	-1.057878614372	0.0127306627419866	0.544465142979967	0.0851476333770446	-0.513039660736561	0.135531888074419
M8Y62_20050	M8Y62_20050	SRPBCC family protein	-0.864887223104617	0.0128820359021375	0.528332090712391	0.063733456298819	-0.34544180972222	0.152394299056716
M8Y62_20205	M8Y62_20205	antibiotic biosynthesis monooxygenase	-1.75397463064252	0.0129565315063428	0.854570339113285	0.111702723694711	-0.902422517294377	0.0757968624279897
M8Y62_08525	M8Y62_08525	ABC transporter substrate-binding protein	-1.58393928584782	0.0129792227105355	2.24347610698838	1.35538783713323e-10	0.657714507045664	0.147541528879791
M8Y62_19175	M8Y62_19175	hypothetical protein	0.711640144993442	0.0130957313890178	-0.072872540030332	0.581123542975402	0.637691757565025	0.000839200948811985
M8Y62_23435	msrA	peptide-methionine (S)-S-oxide reductase MsrA	-0.735256484497177	0.0130957313890178	0.0273413890734722	0.882571736679365	-0.708440662285417	0.000795224572418587
M8Y62_06220	M8Y62_06220	nickel/cobalt transporter	-0.871139598550675	0.0130983638574245	0.450050151508103	0.120996688331231	-0.422856900446867	0.0548851121797605
M8Y62_07245	gamL	host nuclease inhibitor GamL	1.78820434609078	0.0131766770951274	-3.56940887153039	3.64781208867354e-11	-1.77213701863898	7.86094701276326e-06
M8Y62_09480	M8Y62_09480	alpha/beta hydrolase-fold protein	0.688727335646387	0.013186070643532	-0.462906160452177	0.0252293395056537	0.220404962838252	0.323478494293146
M8Y62_18030	cydA	cytochrome ubiquinol oxidase subunit I	0.408013835115454	0.0132585796028111	-0.934079570321998	4.72584343270015e-10	-0.52821927985418	3.68988105777841e-07
M8Y62_14540	astB	N-succinylarginine dihydrolase	-1.68814573147458	0.0133052203679438	1.08185138665146	0.022760909380415	-0.607104577190124	0.242837452657443
M8Y62_01205	M8Y62_01205	dicarboxylate/amino acid:cation symporter	1.72068335593024	0.0133136725689244	-2.39012901219818	9.58462966981579e-07	-0.678909456064214	0.00979665362433892
M8Y62_08790	M8Y62_08790	glucosyltransferase domain-containing protein	0.937008943770524	0.0133648181544568	-1.09350932878861	1.10203856034475e-06	-0.161564275928434	0.539784081653019
M8Y62_23785	M8Y62_23785	type 1 fimbrial protein	1.64082617039429	0.0134171155256371	-0.707514102402351	0.132834953489498	0.928470038295241	0.0729132899061362
M8Y62_07090	M8Y62_07090		3.3851005248373	0.0134999476355558	-2.49533944382336	0.00486195164043787	0.880042922471286	0.485977938526899
M8Y62_08940	shiA	shikimate transporter	-0.591019992679637	0.0134999476355558	-0.00487436856651072	0.980976911568527	-0.596821648397161	0.00238528090222424
M8Y62_26965	M8Y62_26965	DMT family transporter	2.27030260276638	0.0135026992137902	-0.604583499273623	0.372807073011263	1.65461641175688	0.000628246524092367
M8Y62_18550	M8Y62_18550	carbohydrate kinase	-1.28193415226743	0.0135447299717157	0.542532978457659	0.156267960507212	-0.741086900006013	0.0717424595479457
M8Y62_22490	M8Y62_22490	ABC transporter permease	1.15781798260794	0.0135447299717157	-1.36867961588696	0.000109073457210792	-0.211693969400718	0.447428979321918
M8Y62_21415	aroP	aromatic amino acid transporter AroP	-0.734657136459596	0.0135693721069392	-0.782044840440361	4.62955736814712e-06	-1.5193079157271	1.63278942688409e-16
M8Y62_01960	rpsL	30S ribosomal protein S12	0.591613488260792	0.0136023609461529	0.113058077900324	0.59643768016039	0.700342564553407	4.13301571659977e-08
M8Y62_08150	M8Y62_08150	extracellular solute-binding protein	-0.597025671907119	0.0136425277300551	0.769641078434222	0.000258787235326341	0.172356130119772	0.310659113041503
M8Y62_01360	M8Y62_01360	phenolic acid decarboxylase	0.931735691891888	0.013648503160451	-1.23879602830367	2.75230991322267e-06	-0.307932443224891	0.185227450020663
M8Y62_16615	M8Y62_16615	NAD-dependent succinate-semialdehyde dehydrogenase	-1.30630648438264	0.0136706948844931	0.426945614320438	0.262451817755679	-0.878593414709175	0.00328461648178799
M8Y62_23185	M8Y62_23185	tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE	-0.502063727522094	0.0136706948844931	0.453999442715852	0.00531721604098393	-0.0505738796914581	0.786700034272768
M8Y62_06660	M8Y62_06660	YfgG family protein	0.89477890818616	0.0137015293775463	-0.334984944058177	0.17471308070207	0.555721844538818	0.0643452105016697
M8Y62_09405	M8Y62_09405	hypothetical protein	1.40619428858615	0.0138890956024333	-3.5015367034126	1.6473734883017e-24	-2.09689123366533	4.29991544884839e-06
M8Y62_25945	M8Y62_25945	isocitrate dehydrogenase	2.40095489779862	0.0139397464124699	-0.922856851075481	0.119192996245248	1.47553081154342	0.0845220772521924
M8Y62_21965	creC	two-component system sensor histidine kinase CreC	-0.574598954642971	0.0139637224007142	1.19362678439764	2.94840114971857e-09	0.615957999317144	7.57805025870862e-05
M8Y62_14955	M8Y62_14955	TIGR02594 family protein	2.43437025990642	0.0139766489364666	-1.83136421849138	0.0110769757076282	0.600822348122633	0.433258306294814
M8Y62_00295	M8Y62_00295	LysR family transcriptional regulator	-0.648436093109765	0.0140691772516856	-0.0356325184103541	0.873310449734264	-0.687780545932828	0.00107923267063992
M8Y62_22900	M8Y62_22900	reverse transcriptase/maturase family protein	0.748041697354647	0.0141577523220166	-2.66751754861772	4.85087171164915e-40	-1.92204622795969	7.07184154707486e-24
M8Y62_15720	M8Y62_15720	DNA topoisomerase III	-0.445051979844354	0.0142716742887082	0.765134906167177	4.57433500592608e-06	0.31715748806642	0.00389918265964411
M8Y62_05750	M8Y62_05750	glycoside hydrolase family 3 C-terminal domain-containing protein	-1.4547510633767	0.0142815978595344	1.47824945047731	0.000648393419552181	0.0185994529242562	0.972979289925902
M8Y62_24800	M8Y62_24800	SCP2 domain-containing protein	-0.363596938170898	0.0142815978595344	0.827244917566409	2.81543643425166e-10	0.460570213531385	0.000103571320589618
M8Y62_21285	panC	pantoate--beta-alanine ligase	-0.58501232458148	0.0143191755319028	1.08073945868444	8.3868382941865e-13	0.492534155840117	0.00646959890228509
M8Y62_12595	fdnI	formate dehydrogenase-N subunit gamma	-1.70165337492912	0.0143260632141505	1.6753853718509	0.000127313859841348	-0.0289314132517978	0.969970513026477
M8Y62_06005	M8Y62_06005	MFS transporter	1.64113843945484	0.014400363017509	-1.44645467676481	0.00606201671604832	0.18671679666378	0.406348584629158
M8Y62_07870	nuoN	NADH-quinone oxidoreductase subunit NuoN	-0.565263870032183	0.0144721860328789	0.585443624006648	0.000825689763930796	0.0165222221801361	0.925996647869466
M8Y62_20310	iraP	anti-adapter protein IraP	0.81948067770741	0.0145012564726999	-1.57591769115382	4.00234412326931e-13	-0.75768508200148	0.00795004823805616
M8Y62_26740	M8Y62_26740	hypothetical protein	0.652342047258424	0.0145689485880835	-1.91412610138383	6.4366518349887e-23	-1.26767863855191	2.66189842569758e-10
M8Y62_01830	nirD	nitrite reductase small subunit NirD	-1.95359978558435	0.0146266791976416	3.49781170132459	1.45179416248316e-08	1.52950415187123	0.00220864966549433
M8Y62_17335	ybjG	undecaprenyl-diphosphate phosphatase	-0.700123132066533	0.0146266791976416	1.40133562079833	1.63958649370789e-13	0.698429902029535	0.000324084812241593
M8Y62_20115	M8Y62_20115	nucleoside-specific channel-forming protein Tsx	-0.901288913537384	0.0146879428076145	2.95018055131971	3.52429800547539e-27	2.04708441738206	4.13342339950407e-28
M8Y62_00415	M8Y62_00415	DMT family transporter	-0.911019097010858	0.0148008882488657	0.43466523681186	0.10444119661361	-0.483009818195319	0.124232170707807
M8Y62_21490	secM	secA translation cis-regulator SecM	-0.472409239927014	0.0148482751449207	1.55383280218093	2.1504685778158e-25	1.07774259908121	7.61102633933162e-14
M8Y62_04210	mrkD	type 3 fimbria adhesin subunit MrkD	-1.10696671072378	0.0148789850719476	1.45473668309953	4.51478081635874e-12	0.341329323722748	0.259977086047627
M8Y62_12550	catC	muconolactone Delta-isomerase	1.70352825901007	0.0149568369511863	-0.988057519457973	0.0515819530132359	0.715004650385936	0.130513350038227
M8Y62_06630	M8Y62_06630	TIGR02594 family protein	2.62135507236488	0.0150864088372024	-2.95182104882663	4.97489848006342e-06	-0.328331877339936	0.730428099602285
M8Y62_17390	gsiB	glutathione ABC transporter substrate-binding protein GsiB	-0.55193590739996	0.0151343067033995	0.149934979071544	0.367929005928802	-0.404375410091181	0.00998389986710121
M8Y62_09950	mepM	murein DD-endopeptidase MepM	-0.610096139516055	0.0151546959658354	0.950200768537548	2.43320349901428e-08	0.335234702792788	0.0348300465744677
M8Y62_06870	M8Y62_06870	aldehyde dehydrogenase EutE	1.6109010151012	0.0151969113258076	-1.9131669734857	0.000120490121476444	-0.310298001967045	0.219192501841195
M8Y62_25170	M8Y62_25170		1.67340618412731	0.0151969113258076	-2.64188517024477	1.70346441409177e-08	-0.970201569805387	0.0228031545026293
M8Y62_09485	M8Y62_09485	hypothetical protein	0.86875443804686	0.0152876811312183	-1.94562873681831	7.39383295912295e-16	-1.07605109479	4.0001324762444e-05
M8Y62_07655	truA	tRNA pseudouridine(38-40) synthase TruA	0.628573410652837	0.0153010859153756	-0.699312343657129	0.000388599521070898	-0.0748858105688037	0.680896012797784
M8Y62_08395	metG	methionine--tRNA ligase	-0.405293732103009	0.0153714017075632	0.654113034908895	3.12867538230005e-09	0.245923184326194	0.0945523889480508
M8Y62_00395	M8Y62_00395	nuclear transport factor 2 family protein	-1.55510905898268	0.0154306752014564	1.04089954166445	0.013149714027647	-0.518485062912107	0.341761255380728
M8Y62_00745	M8Y62_00745	glycosyltransferase family 9 protein	0.688106472143726	0.0154306752014564	-0.955686452628252	8.72640409112083e-06	-0.270731843449638	0.154423807091769
M8Y62_05075	M8Y62_05075	hypothetical protein	1.413540178798	0.0154306752014564	-1.15950528945213	0.00363565890872594	0.248796778838843	0.619075983045655
M8Y62_18510	M8Y62_18510	1%2C2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	-0.99584118520486	0.0154306752014564	0.407913749585237	0.120656695243973	-0.59031917394973	0.069487784668372
M8Y62_15005	tssK	type VI secretion system baseplate subunit TssK	2.01763481769428	0.0155885237800726	-0.599206303318429	0.297202495018342	1.41057180796092	0.0305974940895854
