	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
M8Y62_22730	51.5755135177721	1.36994395645587	0.425412052093513	3.22027537704723	0.00128067511539723	0.00534485838977009
M8Y62_22735	641.438732178662	1.58985630833853	0.270012514608045	5.88808378251057	3.90699054252487e-09	5.5842657834959e-08
M8Y62_22740	2268.31289164203	1.74352814973486	0.235125589350781	7.41530581400784	1.21344478642333e-13	3.52863581085813e-12
M8Y62_22745	2181.2431512326	1.58399718783	0.216290592223589	7.3234678010986	2.4164359517612e-13	6.83414359335867e-12
M8Y62_22785	14.5465567428023	1.51539578188135	0.588484155198273	2.57508340453241	0.0100215917497683	0.0303444210327553
M8Y62_22840	80.8331318296616	1.26843030264657	0.291070350059642	4.35781350586435	1.31368246754929e-05	9.58141245536295e-05
M8Y62_22845	21521.4118493827	1.5170084101202	0.217707474072342	6.96810440975543	3.21239793395468e-12	7.59125325103869e-11
M8Y62_22850	4442.53534023689	2.12364507199801	0.215018274474271	9.87657945442272	5.2597712288023e-23	8.47460715864903e-21
M8Y62_22910	47.6406801765366	1.59792223659803	0.379068872456756	4.21538763191462	2.49349524128407e-05	0.000170191453118195
M8Y62_22945	32.1578379069559	1.53547913153457	0.398575338525627	3.85241881049258	0.00011695676151367	0.000674467571549005
M8Y62_22965	98.8302844820916	2.12546496015322	0.296122384133675	7.17765719187829	7.09161019625218e-13	1.83039278706179e-11
M8Y62_23045	31.7943313571232	1.24011841151102	0.49240436703774	2.5184959649555	0.0117857233922632	0.0348718371044316
M8Y62_23420	814.911933653879	1.42233803710671	0.27774305446907	5.12105708575011	3.0382764491575e-07	3.13072013181598e-06
M8Y62_23450	4176.82202992138	1.16002301582159	0.212410449377949	5.4612332831024	4.72838223106831e-08	5.63695253869736e-07
M8Y62_23510	1531.62197069795	1.29248276866593	0.361306893137616	3.57724359322877	0.000347236555822533	0.00173520372867331
M8Y62_23515	1253.38996207564	1.24899868899602	0.346278517875845	3.60691935687399	0.00030985390749786	0.00158565276820609
M8Y62_23625	107.302190164499	1.53739243503687	0.301068858939601	5.10644787525266	3.28271108026286e-07	3.34756544697069e-06
M8Y62_23680	86.3243407701145	1.24203308484935	0.363934524927278	3.41279268598529	0.000643008375380075	0.00297811457482218
M8Y62_23690	140.261440480051	1.34296476053779	0.345805821435381	3.88358054518391	0.000102929413450212	0.000606063888499199
M8Y62_23760	3026.14768135926	1.12640346759669	0.350180281202448	3.21663876597747	0.00129701793030891	0.00540458020019785
M8Y62_23785	15.0781131818597	1.64082617039429	0.566511111468154	2.89637067513464	0.00377506203241547	0.0134171155256371
M8Y62_23800	16.512931207282	1.49515533701371	0.557382035551619	2.68246057757139	0.00730827648510871	0.0231325830391349
M8Y62_23805	46.364389350533	1.75062486324871	0.394355177200755	4.43920852180805	9.02903051899138e-06	6.91748635006876e-05
M8Y62_23895	57.1932653383975	1.48705571950459	0.380827167727454	3.90480471332557	9.4301504362252e-05	0.000561479393834371
M8Y62_23980	189.725363824401	1.42384564637961	0.258160469300197	5.515351169911	3.48084206444693e-08	4.23515726697124e-07
M8Y62_24130	12.8604685876728	2.49403481667403	0.594607577347069	4.19442151713159	2.73568848327622e-05	0.000185294976631588
M8Y62_24135	13.3162713577438	1.9354819341065	0.633898570990547	3.05329909654483	0.00226340220829277	0.00864612580529327
M8Y62_24255	2736.04831870458	1.13655605509865	0.0813069946755814	13.9785766234942	2.10659058349926e-44	1.60010601892365e-41
M8Y62_24300	516.329023294477	1.70760325700275	0.3240467198578	5.26962055888757	1.3670605833064e-07	1.51115615830356e-06
M8Y62_24320	6794.89061836823	1.62325450219684	0.349449172091267	4.64518056369265	3.39779141821216e-06	2.82282140166157e-05
M8Y62_24360	1422.75614311295	2.1032194380058	0.402064159861843	5.23105426439529	1.68546019818288e-07	1.83263637499763e-06
M8Y62_24365	4426.93439054531	2.47762292096666	0.593981492185138	4.17121232490256	3.02983383441383e-05	0.00020289202138008
M8Y62_24370	1186.44871039829	1.43753988380802	0.437059166689035	3.28911962812309	0.00100501297575811	0.00436930007531143
M8Y62_24375	3604.04189031832	1.46076814983096	0.482950608913913	3.02467399951316	0.00248901253673829	0.00937922016855953
M8Y62_24380	1027.85632650383	1.48598166837693	0.346692293798293	4.2861687293271	1.81780941039013e-05	0.000128698969840803
M8Y62_24385	806.047205441773	2.31481111448186	0.392622249789043	5.8957716118371	3.72934504343866e-09	5.38829554238135e-08
M8Y62_24390	123.769521975555	2.75812652422628	0.312417438377913	8.82833729943697	1.06243248455274e-18	7.73829249365328e-17
M8Y62_24470	733.660985960895	1.65297869966142	0.630315862036677	2.62246089495562	0.00872972854073576	0.0269390404243134
M8Y62_24495	296.811038549316	1.11926339523853	0.227880134824838	4.91163214423609	9.03213842151145e-07	8.48478445003116e-06
M8Y62_24510	13670.7718867926	1.62523154914362	0.593182952164057	2.73984871482639	0.00614674703912382	0.020062771029479
M8Y62_24545	5879.58745017044	1.24265748243618	0.265183861777827	4.68602227188804	2.78565963370534e-06	2.34356839753344e-05
M8Y62_24570	564.251195446042	1.01655771182329	0.378134111923369	2.68835230615031	0.00718055928280322	0.0228207015580781
M8Y62_24625	10356.1233068409	1.06453224781531	0.356649430031937	2.98481410083843	0.00283750711890086	0.0105209381807503
M8Y62_24630	14028.2397907329	1.18186100440789	0.339755944820113	3.47855871965282	0.000504117977651011	0.00239107518926889
M8Y62_24635	3228.79971306243	1.07969952603143	0.245632367717321	4.39559141193463	1.10471561157436e-05	8.18074220994554e-05
M8Y62_24720	692.019931988974	1.49948664560559	0.318742169979998	4.70438739153872	2.54629359552182e-06	2.16618288758232e-05
